X,Y,OBJECTID,BusinessName,Address,Suite,City,State,Zip,PhoneNumber,BusinessType,OwnerName,LocationX,LocationY
-90.106229128592958,29.974341133987132,247941,BISCUITS & BUNS ON BANKS,4337 BANKS ST,,NEW ORLEANS,LA,70119,504-273-4600,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NOLAQUE, LLC",3669345.25742,538239.571081
-90.11953308312232,29.921924636472447,247942,BISTRO DAISY,5831 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-913-8567,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ITALIAN RESTAURATEURS,INC",3665335.1986,519134.067575
-90.07151508198433,29.966795832237835,247943,BLACK PEARL RESTAURANT & BAR,1001 N CLAIBORNE AVE,,NEW ORLEANS,LA,70116,504-827-5770,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),GYASI HARGETT,3680365.75125,535615.176774
-90.073711459481018,29.950083729186947,247944,BLAKE'S,920 POYDRAS ST,,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MILLER HALL INVEST GROUP,LLC",3679737.14485,529530.384129
-90.108510782993022,29.935109890114276,247945,BLAZE PIZZA,5001 FRERET ST,STE: A,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"SADDLES BLAZIN,LLC",3668775.38983,523965.865212
-90.074854610437328,29.948916737558324,247946,BLAZE PIZZA,611 O'KEEFE AVE,C-9,NEW ORLEANS,LA,70113,504-722-2230,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"SADDLES BLAZIN, LLC",3679379.80264,529102.045504
-90.093622975690323,29.980545184899761,247947,BLUE OAK BBQ,900 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FIRST CHAIR PRODUCTIONS LLC,3673311.89275,540538.565067
-90.06808621087508,29.949599408561063,247948,BON TON CAFE,401 MAGAZINE ST,,NEW ORLEANS,LA,70130-2426,504-524-3386,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BON TON CAFE LTD,3681520.44264,529373.893697
-90.123445423944332,29.94113395314157,247949,BOOT PIZZA AND GRILL,1039 BROADWAY ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NC AND AC ENTERPRISES OF NEW ORLEANS, LLC",3664022.16154,526106.189438
-90.076410588933427,29.949541801152449,247950,BORGNE RESTAURANT,601 LOYOLA AVE,STE BORGNE,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BORGNE RESTAURANT LLC,3678884.56987,529323.933185
-90.099980250673013,29.96637559805021,247951,BOSWELL JAMAICAN GRILL,3521 TULANE AVE,,NEW ORLEANS,LA,70119,504-482-6600,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DARBOZ INC,3671354.79899,535364.234822
-90.12746777685966,29.94973331118495,247952,BOUCHERIE,1506 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-232-9394,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ZIMZIM, LLC",3662715.36954,529219.816769
-90.069188225404389,29.954541400229939,247953,BOURBON HOUSE,144 BOURBON ST,,NEW ORLEANS,LA,70130,504-274-1808,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BRASSERIE, LLC",3681151.63842,531167.131266
-90.06486622012126,29.958973022211133,247954,BOURBON ORLEANS WYNDHAM HOTEL,717 ORLEANS AVE,,NEW ORLEANS,LA,70116,504-830-4292,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ST ANN LODGING LLC,3682502.39119,532793.756676
-90.12779922543595,29.949823350717327,247955,BOURREE,8115  JEANNETTE ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ROCKETS LLC,3662610.06419,529251.454273
-90.127402647484558,29.949820617041642,247956,BOURREE AT BOUCHERIE,1510 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ROCKETS,,LLC",3662735.66023,529251.781889
-90.042880425289212,29.962397355796465,247957,BRATZ Y'ALL!,617 PIETY ST,B,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BRATZ Y'ALL BISTRO BAKERY & BIERGARTEN LLC,3689450.00015,534116.702853
-90.066591350283474,29.956119089289089,247958,BRENNAN'S,417 ROYAL ST,,NEW ORLEANS,LA,70130,504-539-5514,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),417 ROYAL RESTAURANT LLC,3681967.61423,531749.918531
-90.079709920976327,29.935116078133742,247959,BRG PONTCHARTRAIN,2031 SAINT CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BRG PONTCHARTRAIN, LLC",3677897.15214,524066.767228
-90.134699603708512,29.945681063536721,247960,BRIGTSEN'S,723 DANTE ST,,NEW ORLEANS,LA,70118,504-947-2981,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BRIGTSEN'S INC,3660440.65293,527722.234431
-90.113636020980451,30.023807106783771,247961,BRISBI'S LAKEFRONT RESTAURANT & BAR,7400 LAKESHORE DR,,NEW ORLEANS,LA,70124,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"TIDES,LLC",3666808.79802,556202.373082
-90.133478977614388,29.929361181362868,247962,BROADWAY SERVICES,150 BROADWAY ST,,NEW ORLEANS,LA,70118-3508,504-865-9514,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BROADWAY SERVICES, INC",3660889.352,521791.748474
-90.068009683522433,29.956770054075697,247963,BROUSSARD'S RESTAURANT,819 CONTI ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BROUSSARD'S RESTAURANT LLC,3681515.88271,531981.671043
-90.099531834596917,29.97610494091197,247964,BROWN BUTTER SOUTHERN KITCHEN & BAR,231 N CARROLLTON AVE,C,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BROWN BUTTER SOCIETY,LLC",3671458.68084,538903.72865
-90.053327759356492,29.997409977523347,247965,BROWN DERBY #4,3737 CLEMATIS ST,,NEW ORLEANS,LA,70122,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SANAD LLC,3685999.82057,546811.502353
-90.064886979100109,29.95511952419524,247966,BUBBA GUMP SHRIMP CO REST & MKT - LIC DEPT,429 DECATUR ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BUBBA GUMP SHRIMP CO  RESTAURANTS INC,3682511.33013,531392.410435
-90.11290356759767,29.947325054454737,247967,BUD'S BROILER #9,3151 CALHOUN ST,,NEW ORLEANS,LA,70125,000-861-0906,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MIKHAIL ENTERPRISES, INC",3667336.7977,528392.913472
-90.105888447433671,29.983400250854363,247968,BUDS BROILER,500 CITY PARK AVE,,NEW ORLEANS,LA,70119,504-486-2559,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"SHANNON M PRINCE, LLC",3669417.82657,541534.9771
-90.012349692676594,29.920726751194323,247969,BUFFALO WILD WINGS,4150 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70131,504-304-6647,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NOLA WINGS ALGIERS, LLC",3699291.65501,519074.007799
-89.961463467552093,30.043427606910036,247970,BULLARD WALMART SUBWAY,6000 BULLARD AVE,STE: 801,NEW ORLEANS,LA,70128,504-234-4896,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),BULLARD WALMART SUBWAY LLC,3714876.25311,563881.658913
-90.048519769204091,29.972746373612029,247971,BURGER KING #1182,2600 N ROBERTSON ST,,NEW ORLEANS,LA,70117,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3687622.21071,537859.920073
-90.106285000808597,29.968419633003954,247972,BURGER KING #13204,4068 TULANE AVE,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3669350.62734,536086.093319
-90.011683549878839,29.920035319317424,247973,BURGER KING #1511,4230 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70131,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PPARTNERS IV, LLC",3699505.56413,518825.013495
-90.119737328101934,29.956246926157679,247974,BURGER KING #295,2423 S CARROLLTON AVE,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3665138.3129,531614.262851
-90.076405043964442,29.937475655143743,247975,BURGER KING #360,1700 ST CHARLES AVE,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3678934.45659,524936.261501
-90.087864210898971,29.966244888734952,247976,BURGER KING #502,2727 CANAL ST,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3675191.49614,535358.198534
-90.037660316456126,30.00449793109307,247977,BURGER KING #5783,4454 CHEF MENTEUR HWY,,NEW ORLEANS,LA,70126,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3690929.73564,549444.688979
-90.059011955353469,29.99012256573354,247978,BURGER KING #5888,3102 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,70122,504-949-5100,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),BROOKS RESTAURANTS INC,3684230.12796,544141.465486
-90.105455109700756,29.983242041988429,247979,BURGER KING #6406,512 CITY PARK AVE,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3669555.62324,541478.915852
-90.061746073526464,30.023770688649087,247980,BURGER KING REST #375,6332 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,70122,504-949-5100,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),BROOKS RESTAURANTS INC,3683228.87426,556367.630746
-90.060363618688243,29.998739458043502,247981,BURGER ORLEANS & CAJUN SEAFOOD,3105 GENTILLY BLVD,,NEW ORLEANS,LA,70122,504-288-9585,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SONG THU CORPORATION,3683767.45666,547270.144017
-89.976980370083226,30.038942098206526,247982,BURRITOS GRILLE,7009 READ BLVD,,NEW ORLEANS,LA,70127,504-261-8437,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BURRITOS GRILLE,LLC",3709986.45361,562192.113439
-90.071257491953631,29.981549292885955,247983,BUTTERMILK DROP BAKERY,1783 N DORGENOIS ST,,NEW ORLEANS,LA,70119,504-931-1923,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"BUTTERMILK DROP BAKERY & CAFE, LLC",3680388.21749,540980.991947
-90.069417929214652,29.956288057459165,247984,BW FISKE,301 DAUPHINE ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BW FISKE,LLC",3681071.89531,531801.477827
-90.039126266220904,29.963004742977791,247985,BYWATER BAKERY & DELI,3624 DAUPHINE ST,,NEW ORLEANS,LA,70117,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"BYWATER BAKERY & DELI,LLC",3690636.18844,534350.977349
-90.105942667466721,29.956525954908674,247986,C & A SEAFOOD,1429 S JEFFERSON DAVIS PKWY,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ANTHONY VO,LLC",3669505.34279,531762.255491
-90.09107639159987,29.922426537757321,247987,CAFE ABYSSINIA,3511 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-894-6238,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE ABYSSINIA,LLC",3674347.202,519413.182391
-90.062724445986092,29.95972428191552,247988,CAFE AMELIE,912 ROYAL ST,,NEW ORLEANS,LA,70116,504-524-7004,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ROYAL STREET BISTRO LLC,3683177.53871,533074.456004
-90.070630707944886,29.949076172895413,247989,CAFE AT THE SQUARE,500 ST CHARLES AVE,A,NEW ORLEANS,LA,70130,504-495-2387,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"PARK SQUARE RESTAURANT GROUP, LLC",3680716.76725,529174.737728
-90.063233957185176,29.95600245217895,247990,CAFE BEIGNET DECATUR,600 DECATUR ST,STE:101B-103,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE BEIGNET,LLC",3683031.20853,531719.273731
-90.068325304729854,29.95575865329122,247991,CAFE BEIGNET IV,311 BOURBON ST,,NEW ORLEANS,LA,70130,504-524-8695,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE BEIGNET, LLC",3681420.00156,531612.784835
-89.912000555058185,30.036608904305947,247992,CAFE CHOT NHO,14399 CHEF MENTEUR HWY,A,NEW ORLEANS,LA,70129,504-919-8056,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE CHOT NHO, INC.",3730555.61651,561592.869791
-90.068396761334895,29.956554025357068,247993,CAFE CONTI,830 CONTI ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DAUPHINE TOULOUSE INC,3681394.18178,531901.761859
-90.020753540565224,29.95901327578467,247994,CAFE DAUPHINE,5229 DAUPHINE ST,,NEW ORLEANS,LA,70117,504-430-8158,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE DAUPHINE, LLC.",3696470.14819,532965.711108
-90.084210469424789,29.980360755182453,247995,CAFE DEGAS,3127 ESPLANADE AVE,,NEW ORLEANS,LA,70119,504-945-5635,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAFE DEGAS INC,3676292.38715,540503.860363
-90.058713576720336,29.961465913986963,247996,CAFE ENVIE,1241 DECATUR ST,,NEW ORLEANS,LA,70116,504-982-0280,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ENVIE FQ LLC,3684440.49583,533721.882885
-90.065389327134525,29.953744349561095,247997,CAFE ENVIE,308 DECATUR ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ENVIE 308 LLC,3682357.7926,530890.585986
-90.066690307220696,29.954558315454204,247998,CAFE FLEUR DE LIS,307 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),307 CHARTRES LLC,3681942.55343,531182.017538
-90.058320516528767,29.961081013100362,247999,CAFE FLEUR DE LIS,91 FRENCH MARKET PL,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MIAMI NOLA ENTERPRISES, LLC",3684566.50978,533583.303365
-90.043506722990145,29.964173992841307,248000,CAFE HENRI,800 LOUISA ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),HENRI AND COMPANY LLC,3689244.42243,534760.519622
-90.054886120663625,29.968422133746667,248001,CAFE LAVAL,2262 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,504-943-4129,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAFE LAVAL INC,3685624.17743,536264.921607
-90.063659514530798,29.956114020801408,248002,CAFE MASPERO,601 DECATUR ST,,NEW ORLEANS,LA,70130,504-250-1780,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE MASPERO DECATUR, LLC",3682896.0054,531758.350467
-89.912066147198985,30.039183783685559,248003,CAFE MY LE,14401 PELTIER DR,STE 112,NEW ORLEANS,LA,70129,504-400-7269,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CAFE MY LE,3730523.24979,562528.929952
-90.057876444805814,29.96373496159087,248004,CAFE NEGRIL,606 FRENCHMEN ST,,NEW ORLEANS,LA,70116,504-416-5167,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CLUB NEGRIL LLC,3684696.37628,534549.941445
-90.065513625191272,29.951361285205135,248005,CAFE NUAGE,365 CANAL ST,329,NEW ORLEANS,LA,70130-1103,504-522-4191,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"NUAGE CAFE,LLC",3682328.02095,530023.581121
-90.080342239602672,29.939915809308786,248006,CAFE RECONCILE,1631 ORETHA CASTLE HALEY BLVD,,NEW ORLEANS,LA,70113,504-586-1157,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RECONCILE NEW ORLEANS INC,3677677.79938,525809.933501
-90.080698107238035,29.938846196040561,248007,CAFE ROMA,1800 ORETHA CASTLE HALEY BLVD,,NEW ORLEANS,LA,70115,504-524-2419,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),1901 SOPHIE WRIGHT LLC,3677569.3469,525419.750589
-90.057929490189395,29.964286868696014,248008,CAFE ROSE NICAUD,632 FRENCHMEN ST,,NEW ORLEANS,LA,70116,504-948-6823,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),PROJECT RENAISSANCE LLC,3684677.34658,534750.448326
-90.060567409498134,29.959401284660718,248009,CAFE SBISA,1011 DECATUR ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"AACM, LLC",3683861.84777,532964.582788
-90.066644922915444,29.956649752449934,248010,CAFE'  SOULE',720 ST LOUIS ST,,NEW ORLEANS,LA,70130,504-669-6199,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BDO  LLC,3681948.51714,531942.699651
-90.101177667709408,29.975416242293988,248011,CAFE' MINH,4139 CANAL ST,,NEW ORLEANS,LA,70119,504-722-2407,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAFE' MINH INC.,3670940.32065,538647.684233
-90.076989294556824,29.951922709288411,248012,CAFE' NAVARRE,800 NAVARRE AVE,,NEW ORLEANS,LA,70124,504-482-8828,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CAFE' NAVARRE, LLC",3678691.8167,530187.70942
-90.009340545976116,29.964582195816128,248013,CAJUN JOE'S SEAFOOD,6024 N CLAIBORNE AVE,,NEW ORLEANS,LA,70117,504-942-0202,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THANH CHAU CORPORATION,3700060.5704,535032.34247
-90.076683311059654,29.97641105325707,248014,CAJUN KING SEAFOOD,2514 BAYOU RD,,NEW ORLEANS,LA,70116,504-945-1515,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BAYOU NOLA LLC,3678691.0507,539093.65281
-90.067697882024035,29.971130081103873,248015,CAJUN SEAFOOD # 3,1479 N CLAIBORNE AVE,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),C & H SEAFOOD LLC,3681556.9366,537204.60148
-90.133810437455111,29.943808418005403,248016,CAMELLIA GRILL,626 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-835-8332,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"UPTOWN GRILL, LLC",3660729.36915,527044.214974
-90.098499997519156,29.973427219870455,248017,CANAL STREET BISTRO,3903 CANAL ST,,NEW ORLEANS,LA,70119,504-482-1225,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CANAL STREET BISTRO, LLC",3671795.84308,537933.524297
-90.059961062930967,29.960311847911242,248018,CANE & TABLE,1113 DECATUR ST,,NEW ORLEANS,LA,70116,504-581-1112,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FOR THE PEOPLE, LLC",3684050.16239,533297.830276
-90.069838844453741,29.945618920423691,248019,CARMO,527 JULIA ST,B,NEW ORLEANS,LA,70130,504-875-4132,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CARMO LLC,3680981.39266,527920.318847
-90.134238843828783,29.944349007373471,248020,CARROLLTON MARKET,8132 HAMPSON ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DUBLIN PARK MANAGEMENT, LLC",3660591.63891,527239.374143
-90.080665527771757,29.939461097767893,248021,CASA BORREGA RESTAURANT,1719 ORETHA CASTLE HALEY BLVD,,NEW ORLEANS,LA,70113,504-292-3705,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CASA BORREGA INC,3677577.2205,525643.463997
-89.993373133326074,30.02823716050807,248022,CASA HONDURAS RESTAURANT,5704 CROWDER BLVD,,NEW ORLEANS,LA,70127,504-224-0005,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CASA HONDURAS RESTAURANT, LLC",3704845.52964,558238.365212
-90.101059806131929,29.920599780463686,248023,CASAMENTO'S RESTAURANT,4330 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-895-9761,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CASAMENTO'S RESTAURANT LLC,3671192.00404,518714.760695
-89.978913230766096,30.051643477471742,248024,CASTNET,10826 HAYNE BLVD,,NEW ORLEANS,LA,70127,,1104 - FISH & SEAFOOD MARKETS,CASTNET SEAFOOD INC,3709320.32837,566803.590435
-90.076989294556824,29.951922709288411,248025,CATON STREET,2103 CATON STREET,,NEW ORLEANS,LA,70118,985-892-7876,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CATON STREET,3678691.8167,530187.70942
-89.911452193744495,30.037041300598101,248026,CATRACHITAS RESTAURANT,4611 ALCEE FORTIER BLVD,,NEW ORLEANS,LA,70129,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CATRACHITAS RESTAURANT INC,3730727.16211,561752.256607
-90.077312634297968,29.950901357086664,248027,CATTY CAR CORNER,1340 POYDRAS ST,103,NEW ORLEANS,LA,70112,504-561-0061,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CATTY CAR CORNER LLC,3678593.49717,529815.185473
-90.076512377947637,29.986013703801348,248028,CATTY SHACK ROADHOUSE TEX-MEX,1839 GENTILLY BLVD,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CATTY SHACK ROADHOUSE TEX-MEX. LLC,3678706.86498,542586.138765
-90.076512377947637,29.986013703801348,248029,"CATTY SHACK ROADHOUSE TEX-MEX, LLC",1839 GENTILLY BLVD,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SMITH CATHERINE J,3678706.86498,542586.138765
-90.105892452370455,30.004813690502658,248030,CAVA,789 HARRISON AVE,,NEW ORLEANS,LA,70124,615-554-9696,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAVA, LLC",3669333.1458,549321.749139
-90.078584122044916,29.943891961326326,248031,CCBBQ,1201 S RAMPART ST,,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CCBBQ, LLC",3678218.76859,527261.900287
-90.073913859693093,29.948919352454936,248032,CELLARDOOR NOLA,916 LAFAYETTE ST,,NEW ORLEANS,LA,70113,504-239-9557,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CELLARDOOR NOLA, LLC",3679677.70434,529106.269568
-90.081658573466456,29.949929003307687,248033,CENTERPLATE,1501 GIROD ST,,NEW ORLEANS,LA,70113,203-975-5945,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SERVICE AMERICA CORP,3677221.13691,529446.542017
-90.082925271993531,29.949229556738437,248034,CENTERPLATE,1650 JULIA ST,,NEW ORLEANS,LA,70112,203-975-5945,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SERVICE AMERICA CORP,3676822.78472,529187.817984
-90.12981137643385,29.941936461142031,248035,CHAIS DELACHAISE,7708 MAPLE ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),EVAN HAYES,3662002.99271,526376.779902
-90.117261179561822,30.005958939058889,248036,CHAP'S CHICKEN,203 W HARRISON AVE,,NEW ORLEANS,LA,70124,504-371-5546,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"MAR LYNN OF LOUISIANA, LLC",3665730.54023,549699.843028
-90.076811966837766,29.929455182299456,248037,CHARCOAL'S GOURMET BURGER BAR,2200 MAGAZINE ST,,NEW ORLEANS,LA,70130,504-644-4311,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHARCOAL'S, LLC",3678837.56206,522018.315386
-90.104030310256505,29.929214412279585,248038,CHARLIES STEAK HOUSE,4510 DRYADES ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DRYADES ENTERTAINMENT LLC,3670217.44314,521837.24825
-90.064595144680283,29.956736772649109,248039,CHARTRES HOUSE CAFE',601 CHARTRES ST,,NEW ORLEANS,LA,70130,504-523-3255,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHARTRES HOUSE LLC,3682597.22933,531981.524227
-90.111182435593619,30.020351303195564,248040,CHATEAU ROBERT E LEE BLVD,139 ROBERT E LEE BLVD,,NEW ORLEANS,LA,70122,504-465-0826,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CHATEAU ROBERT E LEE BLVD, LLC",3667598.61025,554953.970904
-90.089930137044988,29.962165894619108,248041,CHEF D'Z CAFE ON THE AVENUE,424 S BROAD ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHEF D'Z CAFE ON THE AVENUE,LLC",3674553.47777,533867.817221
-90.032376124938267,30.004970349264621,248042,CHEF D'Z ON THE AVE,5000 OLD GENTILLY RD,STE:A,NEW ORLEANS,LA,70126,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHEF D'Z ON THE AVE LLC,3692600.21705,549635.427987
-90.076989294556824,29.951922709288411,248043,CHEF DUKES CAFE GIOVANNI,117 DECATUR ST,,NEW ORLEANS,LA,70130,985-727-3219,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DABCO LLC,3678691.8167,530187.70942
-90.076842453140756,29.950800942237869,248044,CHEF'S SANDWICH,1250 POYDRAS ST,115,NEW ORLEANS,LA,70112,504-523-6709,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"KUY, LENG",3678742.78946,529780.303233
-90.107943744670152,29.918402418427242,248045,CHERRY ESPRESSO BAR,4877 LAUREL ST,,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CHERRY COFFEE LLC,3669019.95425,517892.334326
-90.073349535856167,29.945255310358249,248046,CHEZ MARCEL,845 CARONDELET ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHEZ MARCEL LLC,3679871.06229,527775.854719
-90.131899701437021,29.948919241355934,248047,CHIBA,8312 OAK ST,,NEW ORLEANS,LA,70118,504-255-4302,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHIBA NEW ORLEANS LLC,3661314.99872,528909.046784
-90.09769030893716,29.940568852228459,248048,CHICKEN AND WATERMELON,3400 S CLAIBORNE AVE,STE:C,NEW ORLEANS,LA,70125,504-554-0914,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RONN WOODS,3672181.03835,525987.740285
-90.127867508373569,29.917254379380466,248049,CHILDREN'S HOSPITAL CARE,200 HENRY CLAY AVE,D,NEW ORLEANS,LA,70118-5720,504-899-9511,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHILDREN'S HOSPITAL,3662713.03642,517407.919029
